category,industry,campaign_objective,campaign_type,campaign_name,campaign_freeoffer,interest,objective,type,name,list_id,list_created_at,status,lead_count,last_lead_activity,backmatch_visitors,created_at,event_id,event_key,event_value,source,purchase_category,purchase_product,purchase_price,purchase_created_at,url,referrer,utm_source,utm_medium,utm_campaign,utm_term,utm_content,user_type,lead_score,Gender,Age,Region,cid
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:20.678Z,6721cb3873368000064d3ff6,viewed_campaign,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:20.511Z,6721cb3827ee2c0006d55c71,visited_url,https://lp.eventpang.com/elbeautyacademy/,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T05:59:20.455Z,6721cb3827ee2c0006d55c6a,viewed_campaign_page,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T00:09:27.636Z,67217937d4a13e00073d7601,사이트방문,2,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T00:09:23.787Z,672179338552ee0006dddc19,viewed_campaign_page,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T00:09:23.768Z,67217933a73c10000629e43d,페이지방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T00:09:23.761Z,67217933a73c10000629e43c,viewed_campaign,2797707,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T00:09:23.738Z,6721793370f2060006ed7563,사이트방문완료,1,web,,,,,https://lp.eventpang.com/elbeautyacademy/,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-30T00:09:23.720Z,6721793372f3200007830d35,visited_url,https://lp.eventpang.com/elbeautyacademy/,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
서비스,디자인,모객,잠재고객모집,랜딩페이지,무료웨비나,마케팅,캠페인,맞춤이벤트,1-1.맞춤전환-페이지방문완료,66f77103a8bd5e0017cec987,2024-09-28T02:59:15.189Z,live,98,2024-11-04T12:49:20.000Z,False,2024-10-23T11:51:48.896Z,6718e35427ee2c00064fcc1a,스트롤다운,50,web,,,,,,,,,,,,visitor,0,,,,hn1j2ij4ta3xjmbv
